,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCenterDistrict,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_Flag,PFIRM15_Flag,Version,FullAddress,Accuracy,Formatted_address,Google_place_id,Latitude,Longitude,Number_of_results,Postcode,Status,Type
2797,MN,1067,105,104,139,1000,2,3,10019,E040,18,15,4600,1,4,3B,467 WEST 57 STREET,R8,,,,,,CL,,,,N,C6,2,0,,WEST 57TH ST OWNERSHI,1508,5000,0,5000,0,0,0,0,0,0,2,1,5,10,10,20,75.42,20,56,,3,N,5,2,72852,325165,0,0,1900,1986,0,,,3.32,6.02,0,6.5,1,1010670105,0,139,987612,219474,8c,,106W016,10404,,0,,1,,,18V1,"467 WEST 57 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"467 W 57th St, New York, NY 10019, USA",ChIJm_yPEVlYwokR0mXjeY1sl1g,40.7690921,-73.9879385,1,10019,OK,premise
2798,MN,1067,7501,104,139,1000,2,3,10019,E040,18,15,4600,3,4,,477 WEST 57 STREET,C2-7,,,,,,CL,,,,N,RM,4,0,,,5523,105165,7800,97365,4100,3700,0,0,0,0,2,1,30,98,100,55,100.42,0,0,,0,N,5,5,2128500,14115150,1923390,12033450,1986,0,0,,,19.04,7.52,2,10,1,1010677501,655,139,987532,219533,8c,,106W016,10404,,1010670001,1989-12-12 00:00:00,1,,,18V1,"477 WEST 57 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"477 W 57th St, New York, NY 10019, USA",ChIJ9xcTZllYwokRQbjpAG_-mBo,40.769165,-73.988231,1,10019,OK,street_address
2799,MN,1067,7502,104,139,1000,2,3,10019,E040,18,15,4600,3,4,,426 WEST 58 STREET,R8,,,,,,CL,,,,N,RM,4,0,,,7531,42136,2035,40101,0,0,0,0,0,2035,2,1,11,16,17,75,100.42,75,95,,0,N,0,5,598504,4944316,0,0,1910,0,0,,,5.6,6.02,0,6.5,1,1010677502,1505,139,988053,219365,8c,,106W016,10404,,1010670041,2006-03-21 00:00:00,1,,,18V1,"426 WEST 58 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"426 W 58th St, New York, NY 10019, USA",ChIJ1cYPHFlYwokRxbcloU6oONk,40.7688059,-73.9861939,1,10019,OK,premise
2800,MN,1067,7503,104,139,1000,2,3,10019,E040,18,15,4600,3,4,,462 WEST 58 STREET,R8,,,,,,CL,,,,N,R4,3,0,,,14095,85439,0,85439,0,0,0,0,0,0,2,1,10,67,67,125.42,125,125,100,,1,Y,0,5,2542496,10087649,0,1578310,2008,0,0,,,6.06,6.02,0,6.5,1,1010677503,2076,139,987697,219554,8c,,106W016,10404,,1010670057,2010-04-09 00:00:00,1,,,18V1,"462 WEST 58 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"462 W 58th St, New York, NY 10019, USA",ChIJsZMiQFlYwokRPmzVIMzUS74,40.7693647,-73.9875483,1,10019,OK,premise
2801,MN,1069,7501,104,117,1014,2,3,10018,E034,10,15,4500,2,4,,551 10 AVENUE,C2-8,,,,,,HY,,,,N,RM,4,0,,,17528,562325,93871,468454,0,6147,0,0,0,87724,2,1,51,598,600,197.5,100,197.5,100,,1,Y,3,5,7887599,105919177,1230466,12668566,2013,0,0,,,32.08,10,2,10,1,1010697501,2542,117,985220,215713,8d,,105N039,10405,,1010690034,2015-08-13 00:00:00,1,,,18V1,"551 10 AVENUE, NEW YORK, NY 10018 UNITED STATES",ROOFTOP,"551 10th Ave, New York, NY 10018, USA",ChIJh-R8Ek1YwokRUEeLn8zXTxo,40.7588751,-73.9960619,1,10018,OK,street_address
2802,MN,1070,7501,104,117,1000,2,3,10036,E034,10,15,4500,3,4,,500 WEST 42 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,500 WEST 42ND ST HSG,4108,27410,6110,21300,0,6110,0,0,0,0,2,1,6,25,26,45.19,98.87,0,0,,0,Y,0,5,332550,5982750,272691,2346750,2001,0,0,,,6.67,10,10,10,1,1010707501,1258,117,985393,215979,8d,,15N 039,10405,,1010700033,2004-12-29 00:00:00,1,,,18V1,"500 WEST 42 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"500 W 42nd St, New York, NY 10036, USA",ChIJHX0Jnk1YwokRuD70AFfwdtk,40.759498,-73.9958552,1,10036,OK,street_address
2803,MN,1070,7502,104,117,1001,2,3,10036,E034,10,15,4500,3,4,,534 WEST 42 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,1934,8923,183,8740,0,183,0,0,0,0,2,1,9,7,8,19.58,98.75,20,83,E,2,N,0,5,5323,503261,0,120155,2010,0,0,,,4.61,10,10,10,1,1010707502,2341,117,985055,216163,8d,,105N039,10405,,1010700049,2012-09-27 00:00:00,1,,,18V1,"534 WEST 42 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"534 W 42nd St, New York, NY 10036, USA",ChIJI8oPr01YwokR3LvkRK9MvuU,40.7600156,-73.9970803,1,10036,OK,premise
2804,MN,1071,7501,104,129,2011,2,3,10036,E054,10,15,4500,3,4,,500 WEST 43 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,STRAND CONDO,20053,243309,34701,208608,0,34701,0,0,0,0,2,1,41,311,312,125,175.42,0,0,,0,Y,5,5,6772501,43348963,281070,444622,1988,0,0,,,12.13,10,10,10,1,1010717501,625,129,985492,216228,8d,,105N039,10405,,1010710030,1989-10-24 00:00:00,1,,,18V1,"500 WEST 43 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"500 W 43rd St, New York, NY 10036, USA",ChIJxSWKkU1YwokRfaKplkbmG78,40.7602971,-73.9955498,1,10036,OK,street_address
2805,MN,1071,7502,104,129,2006,2,3,10036,E054,10,15,4500,3,4,,529 WEST 42 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,27570,240413,31815,208598,0,0,0,0,0,31815,2,1,9,159,160,175,200.83,0,0,,0,Y,0,5,1548000,35841600,505560,4990260,1912,0,0,,,8.72,10,10,10,1,1010717502,1227,129,985103,216406,8c,,15N 039,10405,,1010710010,2002-08-08 00:00:00,1,,,18V1,"529 WEST 42 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"529 W 42nd St, New York, NY 10036, USA",ChIJM0Nlt01YwokREqZZ_Qzz07U,40.7604875,-73.996837,1,10036,OK,street_address
2806,MN,1071,7503,104,129,2006,2,3,10036,E054,10,15,4500,3,4,,521 WEST 42 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,7540,94132,2383,91749,0,2383,0,0,0,0,2,1,19,72,73,75,100,75,100.42,,1,N,0,5,471600,2122200,465752,1366650,2005,0,0,,,12.48,10,10,10,1,1010717503,1777,129,985257,216279,8c,Y,105N039,10405,E-137,1010710020,2007-12-13 00:00:00,1,,,18V1,"521 WEST 42 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"521 W 42nd St, New York, NY 10013, USA",ChIJ2WzHvU1YwokRmuHTBDbSFjI,40.7602335,-73.9964986,1,10013,OK,street_address
2807,MN,1071,7504,104,129,2006,2,3,10036,E054,10,15,4500,3,4,,552 WEST 43 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,2510,12030,2031,9999,0,2031,0,0,0,0,2,1,8,8,9,25,100.42,25,100.42,,0,N,0,5,39845,643818,2280,2280,1920,2004,0,,,4.79,10,10,10,1,1010717504,2072,129,985000,216538,8c,,105N039,10405,,1010710058,2009-11-12 00:00:00,1,,,18V1,"552 WEST 43 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"552 W 43rd St, New York, NY 10036, USA",ChIJybTiyE1YwokRvBhmZM3M6g8,40.7610103,-73.9973098,1,10036,OK,premise
2808,MN,1073,7501,104,129,2008,2,3,10036,E054,18,15,4500,3,4,,550 WEST 45 STREET,R10,,,,C2-5,,CL,,,,N,RM,4,0,,,48729,538277,49594,488683,0,16041,33553,0,0,0,2,1,31,703,704,259.75,200.83,201,260,,1,N,0,2,21928050,115302483,18595649,111970082,2011,0,0,,,11.05,10,0,10,1,1010737501,2283,129,985197,216970,8c,,105N040,10405,,1010730001,2011-10-12 00:00:00,1,,,18V1,"550 WEST 45 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"550 W 45th St, New York, NY 10036, USA",ChIJ8XfnDk5YwokRehoGqQFiF-Y,40.7623487,-73.9963692,1,10036,OK,street_address
2809,MN,1073,7504,104,129,2008,2,3,10036,E054,18,15,4500,3,4,,520 WEST 45 STREET,R8,,,,C2-5,,CL,,,,N,R4,3,0,,,0,24851,0,24851,0,0,0,0,0,0,7,1,5,18,18,0,0,0,0,,3,N,0,5,632700,5090403,0,0,0,0,0,,,0,6.02,0,6.5,1,1010737504,2721,129,985579,216830,8c,,105N040,10405,,1010730040,2017-07-07 00:00:00,1,,,18V1,"520 WEST 45 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"520 W 45th St, New York, NY 10036, USA",ChIJbbNBB05YwokRSyEo_6F73l0,40.7618211,-73.9952666,1,10036,OK,premise
2810,MN,1074,48,104,129,2001,2,3,10036,E054,18,15,4500,1,4,3B,534 WEST 46 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,534 WEST 46 STREET HO,2510,7711,1000,6711,0,1000,0,0,0,0,2,2,5,9,10,25,100.42,25,54,,3,N,5,2,46999,213257,46999,97864,1901,1985,0,,,3.07,6.02,0,6.5,1,1010740048,0,129,985598,217100,8c,,105N040,10405,,0,,1,,,18V1,"534 WEST 46 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"534 W 46th St, New York, NY 10036, USA",ChIJc49mHE5YwokR3Jyrjf_2diA,40.7626278,-73.9951053,1,10036,OK,premise
2811,MN,1074,7502,104,129,2000,2,3,10036,E054,18,15,4500,3,4,,510 WEST 46 STREET,R8,,,,C2-5,,CL,,,,N,RM,4,0,X,,33648,70931,19592,51339,0,0,0,0,0,19592,2,1,6,85,86,217.8,200.1,140,200.83,,0,N,0,5,2708550,10187100,2708550,10187100,1999,0,0,,,2.11,6.02,0,6.5,1,1010747502,1099,129,985818,216972,8c,,15N 040,10405,,1010740024,1999-12-23 00:00:00,1,,,18V1,"510 WEST 46 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"510 W 46th St, New York, NY 10036, USA",ChIJg3EN-1FYwokRML2XCk6f-qw,40.7621996,-73.9942485,1,10036,OK,street_address
2812,MN,1075,33,104,129,1011,2,3,10036,E054,18,15,4500,1,4,3R,661 10 AVENUE,R8,,,,C2-5,,CL,,,,N,C6,2,0,,661 10 AVE CORP,4325,15500,2500,13000,0,2500,0,0,0,0,2,1,5,14,15,50,100,50,59,,3,Y,5,2,360000,1714950,13680,13680,1910,1984,0,,,3.58,6.02,0,6.5,1,1010750033,0,129,986012,217138,8c,,105N051,10405,,0,,1,,,18V1,"661 10 AVENUE, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"661 10th Ave, New York, NY 10036, USA",ChIJZVkj6lFYwokRAnaBJPWezpY,40.7626687,-73.9936147,1,10036,OK,premise
2813,MN,1075,7501,104,129,1011,2,3,10036,E054,18,15,4500,3,4,,516 WEST 47 STREET,R8,,,,,,CL,,,,N,R4,3,0,,,27614,95905,0,95905,0,0,0,0,0,0,2,1,7,149,149,150,200.83,149.17,62.17,,0,Y,0,5,1156506,11796740,61560,61560,2003,0,0,,,3.47,6.02,0,6.5,1,1010757501,1500,129,985888,217175,8c,,105N051,10405,,1010750023,2006-03-21 00:00:00,1,,,18V1,"516 WEST 47 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"516 W 47th St, New York, NY 10036, USA",ChIJ4dTnwlFYwokRWOhMqLpLRpI,40.7629393,-73.9938901,1,10036,OK,premise
2814,MN,1076,19,104,129,1009,2,3,10036,E054,18,15,4500,1,4,3B,521 WEST 47 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,THE BAKERY INC,5021,21101,0,21101,0,0,0,0,0,0,2,1,4,16,16,50,100.42,50,87,,3,N,5,2,451800,2069550,16390,16390,1910,1984,2004,,,4.2,6.02,0,6.5,1,1010760019,0,129,985856,217437,8c,,105N051,10405,,0,,1,,,18V1,"521 WEST 47 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"521 W 47th St, New York, NY 10036, USA",ChIJTXXj1VFYwokR00LiKPGxwks,40.7635661,-73.9941366,1,10036,OK,premise
2815,MN,1076,37,104,129,1008,2,3,10036,E054,18,15,4500,1,4,3B,504 WEST 48 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,504 W 48TH ST HOUSING,2510,8750,0,8750,0,0,0,0,0,0,2,1,5,10,10,25,100.42,25,71,,1,N,5,2,57418,256157,57418,165747,1900,1982,1985,,,3.49,6.02,0,6.5,1,1010760037,0,129,986091,217425,8c,,105N051,10405,,0,,1,,,18V1,"504 WEST 48 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"504 W 48th St, New York, NY 10036, USA",ChIJK7wtyFFYwokR4jVIxSNqm98,40.763526,-73.9933102,1,10036,OK,premise
2816,MN,1076,7501,104,129,1009,2,3,10036,E054,18,15,4500,3,4,,505 WEST 47 STREET,R8,,,,,,CL,,,,N,R4,3,0,,,20083,73634,0,73634,0,0,0,0,0,0,2,1,7,108,108,100,200.83,100,200,,1,N,0,5,1264488,9206552,0,1697808,2008,0,0,,,3.67,6.02,0,6.5,1,1010767501,2066,129,986012,217410,8c,,15N 051,10405,,1010760024,2009-11-04 00:00:00,1,,,18V1,"505 WEST 47 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"505 W 47th St, New York, NY 10036, USA",ChIJTRm0xVFYwokRleyP9UX7sYo,40.763305,-73.9937922,1,10036,OK,premise
2817,MN,1077,15,104,129,1005,2,3,10036,E054,18,15,4500,1,4,3B,531 WEST 48 STREET,R8,,,,,,CL,,,,N,C6,2,0,,531 WEST 48TH STREET,2510,9730,0,9730,0,0,0,0,0,0,2,1,5,20,20,25,100.42,75,79,,3,N,5,2,230850,915750,0,0,1901,1987,0,,,3.88,6.02,0,6.5,1,1010770015,0,129,985884,217720,8c,,105N051,10405,,1010770015,2015-01-16 00:00:00,1,,,18V1,"531 WEST 48 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"531 W 48th St, New York, NY 10036, USA",ChIJ99uhLVBYwokRfElGyqwAN5g,40.7642928,-73.9940906,1,10036,OK,premise
2818,MN,1077,22,104,129,1005,2,3,10036,E054,18,15,4500,1,4,3B,517 WEST 48 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,517 WEST 48TH STREET,2510,9730,0,9730,0,0,0,0,0,0,2,1,5,18,18,25,100.42,25,79,,3,N,5,2,225000,524250,225000,340674,1901,1987,0,,,3.88,6.02,0,6.5,1,1010770022,0,129,986037,217636,8c,,105N051,10405,,0,,1,,,18V1,"517 WEST 48 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"517 W 48th St, New York, NY 10036, USA",ChIJOZa1NFBYwokR5nX4pJxFl6A,40.7639896,-73.9935856,1,10036,OK,premise
2819,MN,1077,7501,104,129,1005,2,3,10036,E054,18,15,4500,3,4,,540 WEST 49 STREET,R8,,,,C2-5,,CL,,,,N,R4,3,0,,,21249,91366,0,91366,0,0,0,0,0,0,2,2,7,110,110,0.48,0,111,70,,2,N,0,1,6693307,19737456,428817,9609050,2013,0,0,,,4.3,6.02,0,6.5,1,1010777501,2398,129,985840,217861,8c,,105N051,10405,E-203,1010770010,2014-07-17 00:00:00,1,,,18V1,"540 WEST 49 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"540 W 49th St, New York, NY 10019, USA",ChIJJ7J0L1BYwokR5rrJRKVvKUw,40.764641,-73.994225,1,10019,OK,street_address
2820,MN,1078,42,104,129,1006,2,3,10019,E054,18,15,4500,1,4,3B,514 WEST 50 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,514 W 50TH STREET HDF,2510,9650,0,9650,0,0,0,0,0,0,2,1,5,18,18,25,100.42,25,82,,2,N,5,2,225900,519750,225900,331614,1901,1986,0,,,3.84,6.02,0,6.5,1,1010780042,0,129,986234,217942,8c,,105N052,10405,,0,,1,,,18V1,"514 WEST 50 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"514 W 50th St, New York, NY 10019, USA",ChIJPZ3GQ1BYwokRmsFnMpEXo6M,40.7649335,-73.9928592,1,10019,OK,premise
2821,MN,1078,45,104,129,1006,2,3,10019,E054,18,15,4500,1,4,3B,520 WEST 50 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,520 WEST 50TH STREET,2511,9525,0,9525,0,0,0,0,0,0,2,1,5,20,20,25,100.42,25,80,,3,N,5,2,225900,864450,6492,6492,1901,1987,0,,,3.79,6.02,0,6.5,1,1010780045,0,129,986169,217978,8c,,105N052,10405,,0,,1,,,18V1,"520 WEST 50 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"520 W 50th St, New York, NY 10019, USA",ChIJB36pQVBYwokRL9Dji7NarHU,40.7650432,-73.9930887,1,10019,OK,premise
2822,MN,1078,46,104,129,1006,2,3,10019,E054,18,15,4500,1,4,3B,522 WEST 50 STREET,R8,,,,,,CL,,,,N,C6,2,0,P,520 WEST 50TH STREET,2511,9645,0,9645,0,0,0,0,0,0,2,1,5,20,20,25,100.42,25,80,,3,N,5,2,225900,957150,7188,7188,1901,1987,0,,,3.84,6.02,0,6.5,1,1010780046,0,129,986147,217990,8c,,105N052,10405,,0,,1,,,18V1,"522 WEST 50 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"522 W 50th St, New York, NY 10019, USA",ChIJyxlbQFBYwokRK6ZnavzbMQM,40.7650562,-73.9931805,1,10019,OK,premise
2823,MN,1081,7501,104,135,2001,2,3,10019,E040,18,15,4500,3,4,,525 WEST 52 STREET,R9,,,,C2-5,,,,,,N,RM,4,0,,,0,446447,39622,406825,0,39622,0,0,0,0,7,1,24,392,395,0,0,0,0,,3,N,4,5,5122799,68253860,0,60453180,0,0,0,,,0,7.52,0,10,1,1010817501,2745,135,986480,218640,8c,,106W007,10405,E-326,1010810001,2017-07-21 00:00:00,1,,,18V1,"525 WEST 52 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"525 W 52nd St, New York, NY 10019, USA",ChIJVdLuhlpYwokRslqe_2Jf5v0,40.7666527,-73.9920935,1,10019,OK,premise
2824,MN,1081,7502,104,135,2001,2,3,10019,E040,18,15,4500,3,4,,500 WEST 53 STREET,C6-3,,,,,,CL,,,,N,RM,4,0,,,41730,326404,90849,235555,0,10000,16219,7000,0,57630,2,1,25,345,348,275,200.83,100,50,,0,Y,0,5,2620800,52341912,334430,49724339,2005,2002,0,,,7.82,7.52,6,10,1,1010817502,1866,135,986678,218584,8c,,16W 007,10405,,1010810039,2008-10-31 00:00:00,1,,,18V1,"500 WEST 53 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"500 W 53rd St, New York, NY 10019, USA",ChIJRV4scFpYwokRCY-ycOPYkUk,40.7666132,-73.9909877,1,10019,OK,street_address
2825,MN,1081,7503,104,135,2001,2,3,10019,E040,18,15,4500,3,4,,501 WEST 52 STREET,C6-3,,,,,,CL,,,,N,RM,4,0,,THE 501 WEST 52ND ST,8666,35172,0,0,0,0,0,0,0,0,2,4,5,27,29,100.42,100,25,50,,0,Y,0,5,194850,1567800,145553,1021896,1910,2002,0,,,4.06,7.52,6,10,1,1010817503,2027,135,986742,218439,8c,,106W007,10405,,1010810029,2009-07-17 00:00:00,2,,,18V1,"501 WEST 52 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"501 W 52nd St, New York, NY 10019, USA",ChIJIXuZiFBYwokRTJV5pFeg-3A,40.7655096,-73.9914822,1,10019,OK,premise
2826,MN,1082,7501,104,135,2002,2,3,10019,E040,18,15,4500,3,4,,770 11 AVENUE,C6-3X,,,,,,CL,,,,N,RM,4,0,C,,94463,1082317,490995,591322,0,383751,79323,0,0,27921,2,1,32,864,913,200.83,470.33,200,440,,1,N,3,5,19128603,180166793,11577738,149092027,2009,0,0,,,11.46,9,6,9,1,1010827501,2167,135,986428,218968,8c,,106W007,10405,,1010820001,2010-06-29 00:00:00,1,,,18V1,"770 11 AVENUE, NEW YORK, NY 10019 UNITED STATES",RANGE_INTERPOLATED,"770 11th Ave, New York, NY 10019, USA",EiU3NzAgMTF0aCBBdmUsIE5ldyBZb3JrLCBOWSAxMDAxOSwgVVNBIhsSGQoUChIJwzsx6lpYwokRqPWFADWS4VoQggY,40.7680398,-73.9930625,1,10019,OK,street_address
2827,MN,1083,35,104,135,1009,2,6,10019,E040,18,15,4500,1,4,3B,498 WEST 55 STREET,C2-7,,,,,,CL,,,,N,C6,2,0,X,SITE FIVE HDFC,10062,35625,2500,33125,0,2500,0,0,0,0,2,5,5,44,47,50.42,150,50,150,,0,Y,3,0,810000,2938950,810000,2938950,1920,1995,0,,,3.54,7.52,2,10,1,1010830035,0,135,987011,219031,8c,,106W007,10405,,1010830029,1997-02-11 00:00:00,1,,,18V1,"498 WEST 55 STREET, NEW YORK, NY 10019 UNITED STATES",ROOFTOP,"498 W 55th St, New York, NY 10019, USA",ChIJwVJFN1pYwokRVbP-7dYNBDQ,40.7678639,-73.9899921,1,10019,OK,street_address
2828,MN,1089,7501,104,117,1002,2,3,10036,E034,10,15,4500,3,4,,601 WEST 41 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,9279,94759,14623,80136,0,7954,4885,1784,0,0,2,1,12,83,84,92.35,161.21,151,77,,0,Y,0,5,1795500,10152900,1350082,9707482,2005,0,0,,,10.21,10,10,10,1,1010897501,2012,117,984553,216324,8c,,105N037,10405,,1010890005,2009-04-27 00:00:00,1,,,18V1,"601 WEST 41 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"601 W 41st St, New York, NY 10036, USA",ChIJF1IoXUxYwokRzXVlrSo9TGc,40.7604232,-73.998989,1,10036,OK,street_address
2829,MN,1090,7501,104,129,2005,2,3,10036,E054,10,15,4500,3,4,,635 WEST 42 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,45600,434119,52284,381835,0,29275,23009,0,0,0,2,2,46,478,481,286,100.42,286,100,,0,N,0,5,8820020,66745228,75240,75240,2005,0,0,,,9.52,10,10,10,1,1010907501,1630,129,984439,216731,8c,,105N037,10405,E-79,1010900020,2007-04-13 00:00:00,1,,1,18V1,"635 WEST 42 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"635 W 42nd St, New York, NY 10036, USA",ChIJD0EbGkxYwokRMNqTu1EdIMg,40.7617008,-73.9996228,1,10036,OK,premise
2830,MN,1090,7502,104,129,2005,2,3,10036,E054,10,15,4500,3,4,,605 WEST 42 STREET,C6-4,,,,,,CL,,,,N,RM,4,0,,,70294,839703,142304,745819,0,17627,63269,0,0,61408,2,1,60,1175,1182,450,100.42,450,200.1,,0,Y,0,5,31632301,175426171,27592700,171386570,2008,0,0,,,11.95,10,10,10,1,1010907502,2488,129,984588,216723,8c,,105N037,10405,,1010900023,2016-09-21 00:00:00,1,,1,18V1,"605 WEST 42 STREET, NEW YORK, NY 10036 UNITED STATES",ROOFTOP,"605 W 42nd St, New York, NY 10036, USA",ChIJUYZHOkxYwokRQ8amfZW60bo,40.7612794,-73.9987892,1,10036,OK,street_address
